招聘岗,网申已结束,面议,广东省-深圳 北京,教育/培训,2020.04.10-2020.08.18,本科及以上,10人
组织与人才发展岗,大悦城商业管理（北京）有限公司北京分公司,面议,北京,教育/培训,2020.04.10-2020.08.18,本科及以上,5人
科学艺术图书策划编辑,北京科学技术出版社有限公司,面议,北京,教育/培训,2020.04.10-2020.08.18,本科及以上,4人
管培生（人力资源方向）,网申已结束,面议,广东省,教育/培训,2020.04.10-2020.08.18,本科及以上,若干
物资、材料工程师,北控水务投资（广东）有限公司,面议,,教育/培训,2020.04.10-2020.08.18,本科,5人
科技图书策划编辑,网申已结束,面议,北京,教育/培训,2020.04.10-2020.08.18,本科及以上,4人
法语版权编辑,中建八局第四建设有限公司,面议,北京,教育/培训,2020.04.10-2020.08.18,本科及以上,4人
造价工程师,网申已结束,面议,,教育/培训,2020.04.10-2020.08.18,本科,5人
德语版权编辑,北京科学技术出版社有限公司,面议,北京,教育/培训,2020.04.10-2020.08.18,本科及以上,6人
日语版权编辑,网申已结束,面议,北京,教育/培训,2020.04.10-2020.08.18,本科及以上,6人
英语版权编辑,北京科学技术出版社有限公司,面议,北京,教育/培训,2020.04.10-2020.08.18,本科及以上,6人
管培生,网申已结束,面议,北京,教育/培训,2020.04.10-2020.08.18,本科,5人
产品助理,中建八局第四建设有限公司,面议,北京,教育/培训,2020.04.10-2020.08.18,本科,2人
土建责任工程师,网申已结束,面议,,教育/培训,2020.04.10-2020.08.18,本科,5人
解决方案式销售,北京科学技术出版社有限公司,面议,北京,教育/培训,2020.04.10-2020.08.18,本科,5人
咨询顾问（助理）,网申已结束,面议,北京,教育/培训,2020.04.10-2020.08.18,硕士研究生,5人
财务实习生,北京科学技术出版社有限公司,面议,北京,教育/培训,2020.04.10-2020.08.18,本科,1人
培训专员,北京中科航天人才服务有限公司,面议,北京,教育/培训,2020.04.10-2020.08.18,本科,1人
员工关系,网申已结束,面议,北京,教育/培训,2020.04.10-2020.08.18,本科,2人
咨询师,北京中科航天人才服务有限公司,面议,北京,教育/培训,2020.04.10-2020.08.18,硕士研究生,2人
咨询师助理,网申已结束,面议,北京,教育/培训,2020.04.10-2020.08.18,本科及以上,2人
文字秘书,北京华夏基石企业管理咨询有限公司,面议,北京,教育/培训,2020.04.10-2020.08.18,本科,1人
党群管理,网申已结束,面议,北京,教育/培训,2020.04.10-2020.08.18,本科,1人
人事专员,北京华夏基石企业管理咨询有限公司,面议,北京,教育/培训,2020.04.10-2020.08.18,本科,3人
管培生岗位,网申已结束,面议,北京,教育/培训,2020.04.10-2020.08.18,本科及以上,50人
营销人员,北京中建地产有限责任公司,面议,其他,教育/培训,2020.04.10-2020.08.18,专科及以上,20人
讲师岗,网申已结束,面议,北京,教育/培训,2020.04.10-2020.08.18,本科及以上,200人
管理培训生,北京中建地产有限责任公司,面议,北京,教育/培训,2020.04.10-2020.08.18,硕士研究生,1人
职能岗,网申已结束,面议,,教育/培训,2020.04.10-2020.08.18,本科,5人
本部-业务分析及开发（2021校招）,北京中建地产有限责任公司,面议,北京,IT/互联网,2020.04.10-2021.12.31,硕士研究生,若干
工程管理-峡口塘,网申已结束,面议,湖北省-恩施州,能源/矿产环保,2019.08.16-2020.12.30,本科,1人
机械-峡口塘,北京中公教育科技有限公司,面议,湖北省-恩施州,能源/矿产环保,2019.08.16-2020.12.30,本科,4人
电类-峡口塘,湖北能源集团股份有限公司,面议,湖北省-恩施州,能源/矿产环保,2019.08.16-2020.12.30,本科,15人
财务管理、会计-洞坪水电公司,湖北能源集团股份有限公司,面议,湖北省-恩施州,能源/矿产环保,2019.08.16-2020.12.30,本科,1人
课件设计师,中国人民大学2020年经管专场全职/实习网络双选会-中审（北京）国际技术培训有限公司,5000-10000,北京,教育/培训,2020.04.09-2020.08.18,专科及以上,1人
专业技术岗位-3,网申已结束,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
C#系统工程师,专家咨询委员办公室,面议,广东省-深圳,教育/培训,2020.04.09-2020.08.18,本科及以上,1人
Python系统工程师,网申已结束,面议,广东省-深圳,教育/培训,2020.04.09-2020.08.18,本科及以上,1人
C++系统工程师,深圳市衍盛资产管理有限公司,面议,广东省-深圳,教育/培训,2020.04.09-2020.08.18,本科及以上,1人
期权交易员,网申已结束,面议,广东省-深圳,教育/培训,2020.04.09-2020.08.18,本科及以上,1人
金融销售体系实习生,深圳市衍盛资产管理有限公司,面议,北京,教育/培训,2020.04.09-2020.08.18,专科及以上,若干
量化分析师,网申已结束,面议,广东省-深圳,教育/培训,2020.04.09-2020.08.18,硕士研究生,2人
人力资源岗,深圳市衍盛资产管理有限公司,面议,广东省-深圳,教育/培训,2020.04.09-2020.08.18,本科及以上,2人
产业研究岗,网申已结束,面议,广东省-深圳,教育/培训,2020.04.09-2020.08.18,本科及以上,2人
法务会计咨询岗位,深圳市衍盛资产管理有限公司,面议,北京,教育/培训,2020.04.09-2020.08.18,本科及以上,20人
战略咨询岗位,网申已结束,面议,北京,教育/培训,2020.04.09-2020.08.18,本科及以上,20人
技术咨询岗位,四川信托有限公司,面议,北京,教育/培训,2020.04.09-2020.08.18,本科及以上,20人
投资组合管理岗,中国人寿养老保险股份有限公司,面议,北京,教育/培训,2020.04.09-2020.08.18,本科,若干
产品开发岗,网申已结束,面议,北京,教育/培训,2020.04.09-2020.08.18,本科,若干
实习生,中国人寿养老保险股份有限公司,面议,北京,教育/培训,2020.04.09-2020.08.18,硕士研究生,3人
销售管理岗,网申已结束,面议,北京,教育/培训,2020.04.09-2020.08.18,本科,若干
证券研究助理,格林基金管理有限公司,面议,北京,教育/培训,2020.04.09-2020.08.18,硕士研究生,2人
销售支持,网申已结束,面议,北京,教育/培训,2020.04.09-2020.08.18,本科及以上,1人
管理培训生（分支机构）,中国人寿养老保险股份有限公司,面议,山东省,教育/培训,2020.04.09-2020.08.18,本科,若干
续期专员,网申已结束,面议,北京,教育/培训,2020.04.09-2020.08.18,本科及以上,1人
管理培训生（公司本部）,格林基金管理有限公司,面议,山东省,教育/培训,2020.04.09-2020.08.18,本科,若干
注册登记助理,网申已结束,面议,上海,教育/培训,2020.04.09-2020.08.18,硕士研究生,2人
互联网服务研发助理  （运营）,复星保德信人寿保险有限公司北京分公司,面议,上海,教育/培训,2020.04.09-2020.08.18,硕士研究生,1人
产品研究助理,网申已结束,面议,上海,教育/培训,2020.04.09-2020.08.18,硕士研究生,2人
门诊录入审核岗,中信证券（山东）有限责任公司,面议,北京,教育/培训,2020.04.09-2020.08.18,本科,若干
渠道经理助理,网申已结束,面议,上海 北京,教育/培训,2020.04.09-2020.08.18,硕士研究生,8人
财务管理岗,复星保德信人寿保险有限公司北京分公司,面议,北京,教育/培训,2020.04.09-2020.08.18,本科,若干
互联网服务研发岗（前端）,东方证券资产管理有限公司,面议,上海,教育/培训,2020.04.09-2020.08.18,硕士研究生,1人
直销柜台专员,网申已结束,面议,上海,教育/培训,2020.04.09-2020.08.18,硕士研究生,1人
客服专员,东方证券资产管理有限公司,面议,上海,教育/培训,2020.04.09-2020.08.18,硕士研究生,1人
机构业务拓展岗,网申已结束,面议,上海,教育/培训,2020.04.09-2020.08.18,硕士研究生,1人
ABS项目管理岗,东方证券资产管理有限公司,面议,上海,教育/培训,2020.04.09-2020.08.18,硕士研究生,3人
固定收益研究岗,网申已结束,面议,上海,教育/培训,2020.04.09-2020.08.18,硕士研究生,3人
投资经理 （解决户口）,东方证券资产管理有限公司,面议,北京,教育/培训,2020.04.09-2020.08.18,硕士研究生,2人
信托财务经理助理,网申已结束,面议,重庆,教育/培训,2020.04.09-2020.08.18,硕士研究生,3人
法务合规经理助理,东方证券资产管理有限公司,面议,重庆,教育/培训,2020.04.09-2020.08.18,硕士研究生,3人
金融同业经理助理,网申已结束,面议,重庆 北京,教育/培训,2020.04.09-2020.08.18,硕士研究生,4人
信托项目经理助理,东方证券资产管理有限公司,面议,上海 北京,教育/培训,2020.04.09-2020.08.18,硕士研究生,8人
人力资源 实习生,网申已结束,面议,北京,教育/培训,2020.04.09-2020.08.18,本科及以上,2人
投融资业务实习生,北京顺隆私募债券投资基金管理有限公司,面议,北京,教育/培训,2020.04.09-2020.08.18,本科及以上,2人
风险控制 业务助理,网申已结束,面议,北京,教育/培训,2020.04.09-2020.08.18,硕士研究生,1人
咨询顾问（应届毕业生）,重庆国际信托股份有限公司,10000-12000,北京,教育/培训,2020.04.09-2020.08.18,本科,若干
安防系统值班员,二五五处,面议,四川省-绵阳,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
化验员,网申已结束,面议,重庆,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物资工程技术员,一五七处,面议,重庆,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
维修电工,网申已结束,面议,重庆,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,2人
基建工程技术员,一五七处,面议,四川省-宜宾,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物资工程技术员,网申已结束,面议,四川省-宜宾,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计算机网络技术员,六七四处,面议,四川省-宜宾,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
安全工程技术员,网申已结束,面议,四川省-宜宾,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,四七三处,面议,四川省-宜宾,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
人力资源管理员,网申已结束,面议,四川省-宜宾,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
安防工程技术员,四七三处,面议,四川省-内江,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
出纳员,网申已结束,面议,四川省-内江,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
人力资源管理员,四七三处,面议,四川省-内江,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
保管员,网申已结束,面议,四川省-绵阳,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,2人
出纳员,四七三处,面议,四川省-绵阳,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
秘书,二五七处,面议,甘肃省-定西,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计算机网络技术员,网申已结束,面议,甘肃省-天水,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
出纳员,五七四处,面议,甘肃省-定西,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,网申已结束,面议,甘肃省-定西,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,一七三处,面议,甘肃省-兰州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物资工程技术员,网申已结束,面议,甘肃省-兰州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
秘书,一七三处,面议,甘肃省-兰州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
审计员,网申已结束,面议,陕西省-西安,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
人力资源管理员,六三八处,面议,陕西省-西安,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
秘书,网申已结束,面议,陕西省-西安,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计量员,五三四处,面议,陕西省-渭南,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,网申已结束,面议,陕西省-渭南,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
办公室秘书,五三四处,面议,陕西省-渭南,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计量员,网申已结束,面议,陕西省-铜川,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
会计,五三三处,面议,陕西省-铜川,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,二七二处,面议,陕西省-铜川,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
基建工程技术员,网申已结束,面议,陕西省-铜川,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物资工程技术员,二七二处,面议,陕西省-铜川,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
办公室9级职员,网申已结束,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
后勤科7级职员及以下,二七二处,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
安全工程技术员,网申已结束,面议,广东省-湛江,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
石油质量检验员,机关服务中心,面议,广东省-湛江,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
综合管理科7级及以下职员,网申已结束,面议,广东省-湛江,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
粮食质量检测员,机关服务中心,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
国资管理科7级及以下职员,网申已结束,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
粮食质量检测员,二十八处,面议,广东省-深圳,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
秘书,网申已结束,面议,广东省-深圳,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
交接员（接运员）,二十八处,面议,海南省-五指山市,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
保管员,网申已结束,面议,海南省-五指山市,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
人力资源管理员,二十八处,面议,海南省-五指山市,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物资统计员（物资会计）,海南储备物资管理处,面议,海南省-五指山市,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,网申已结束,面议,海南省-五指山市,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,2人
秘书,海南储备物资管理处,面议,海南省-五指山市,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计算机网络技术员,网申已结束,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
审计员,海南储备物资管理处,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
基建工程技术员,网申已结束,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
保密与档案管理员,八三〇处,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,网申已结束,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
财务资产科9级职员（国有资产管理员）,八三〇处,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
办公室9级职员（党务管理员）,网申已结束,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
办公室9级职员（秘书）,八三〇处,面议,广东省-广州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
设备维修工,网申已结束,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
安防系统值班员,八三〇处,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
司泵工,网申已结束,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
输油工,八三〇处,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
化验员,七三三处,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计量员,网申已结束,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,2人
安全工程技术员,七三三处,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
人力资源管理员,网申已结束,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
办公室9级职员（秘书）,七三三处,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
司泵工,网申已结束,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
计量员,七三三处,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,2人
物资统计员（物资会计）,网申已结束,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
档案管理员,七三三处,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
出纳员,网申已结束,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,三五三处,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
安全工程技术员,网申已结束,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
安防工程技术员,三五三处,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
秘书,网申已结束,面议,广东省-韶关,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计量员-2,三五三处,面议,山东省-泰安,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
专业技术岗位,资产财务处,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
审计员,网申已结束,面议,山东省-泰安,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
业务科科员,二五二处,面议,福建省-泉州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,网申已结束,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
办公室科员,泉州港口办事处,面议,福建省-泉州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计算机网络技术员,网申已结束,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计量员-1,机关服务中心,面议,山东省-泰安,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
计算机网络技术员,网申已结束,面议,浙江省-杭州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物流工程技术员,泉州港口办事处,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
办公室科员,网申已结束,面议,浙江省-杭州,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
基建工程技术员,机关服务中心,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,网申已结束,面议,山东省-淄博,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物资工程技术员,二五二处,面议,浙江省-宁波,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计算机网络技术员,网申已结束,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
基建工程技术员,机关服务中心,面议,浙江省-宁波,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
基建工程技术员,七七二处,面议,湖南省-怀化,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
专业技术岗位-1,网申已结束,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
粮食质量监管员,法规研究咨询处,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,2人
出纳员,网申已结束,面议,湖南省-怀化,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物资统计员（物资会计）,港口办事处,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
管理岗位,网申已结束,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
管理岗位-3,七七二处,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
党务管理员,网申已结束,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计量员,九三七处,面议,陕西省-宝鸡,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,2人
会计,网申已结束,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,2人
安全工程技术员,安全风险防控保障处,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
管理岗位,网申已结束,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
管理岗位,安全环保处,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
物流工程技术员,网申已结束,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
物资工程技术员,九三三处,面议,湖南省-湘潭,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,六七三处,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
秘书,网申已结束,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
人力资源管理员,六七三处,面议,湖南省-株洲,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
工程造价技术员,网申已结束,面议,湖南省-株洲,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,一五四处,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
物流工程技术员,网申已结束,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物资工程技术员,一五四处,面议,湖南省-株洲,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,2人
物资工程技术员,网申已结束,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
纪检监察员,九三六仓库,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
人力资源管理员,网申已结束,面议,陕西省-宝鸡,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计算机网络技术员,六三二处,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
计算机网络技术员,网申已结束,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
人力资源管理员,一五四处,面议,湖南省-邵阳,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
安全工程技术员,网申已结束,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
专业技术岗位,九三六仓库,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物流工程技术员,七处,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
专业技术岗位,网申已结束,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
会计-2,法务工作处,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
会计,网申已结束,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
安防工程技术员,七处,面议,湖南省-株洲,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物流工程技术员,网申已结束,面议,湖南省-株洲,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计-1,六三二处,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
专业技术岗位,网申已结束,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
专业技术岗位,三三六处,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
专业技术岗位,网申已结束,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
专业技术岗位,三三六处,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
秘书,网申已结束,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
出纳员,七处,面议,广西自治区-南宁,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
专业技术岗位,网申已结束,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
保管员,综合处,面议,上海,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,2人
管理岗位-2,督查服务一处,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
保管员-2,网申已结束,面议,云南省-玉溪,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
管理岗位-1,七七四处,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
安全工程技术员,网申已结束,面议,广西自治区-桂林,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
物资统计员（物资会计）,督查服务一处,面议,内蒙古自治区-呼和浩特,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
安防工程技术员,网申已结束,面议,吉林省-吉林市,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
保管员-1,七三二处,面议,云南省-玉溪,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
会计,网申已结束,面议,内蒙古自治区-呼和浩特,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
办公室9级职员,八三六处,面议,云南省-玉溪,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
管理岗位-2,网申已结束,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
安防工程技术员,二五三处,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
管理岗位-1,网申已结束,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
秘书,七七四处,面议,吉林省-吉林市,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
人力资源管理员,网申已结束,面议,内蒙古自治区-呼和浩特,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
安全工程技术员,八三六处,面议,云南省-玉溪,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
化验员,二五六处,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,1人
物资统计员（物资会计）,网申已结束,面议,广西自治区-桂林,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
专业技术岗位,七三二处,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
会计、出纳-2,网申已结束,面议,云南省-玉溪,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,质量管理与监测处,面议,吉林省-吉林市,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
计量员,网申已结束,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,2人
计量员,七七四处,面议,内蒙古自治区-乌兰察布,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科,3人
管理岗位,网申已结束,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,硕士研究生,1人
秘书,二七八处,面议,江西省,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
化验员,网申已结束,面议,内蒙古自治区-乌兰察布,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科,2人
管理岗位,二五六处,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
会计,网申已结束,面议,内蒙古自治区-乌兰察布,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科,1人
专业技术岗位,一七O处,面议,北京,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
保管员,网申已结束,面议,吉林省-长春,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,2人
保管员,质量管理与监测处,面议,广西自治区-桂林,政府/非赢利机构/其他,2020.04.17-2020.05.06,专科及以上,2人
会计、出纳-1,七七四处,面议,云南省-玉溪,政府/非赢利机构/其他,2020.04.17-2020.05.06,本科及以上,1人
